dataset,condition,dimension,technique,is_original,family_size,family_mechanism,range,metric,mean,std,baseline_mean,delta_abs,delta_pct,improvement_pct
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,A + B,12.54,3.76,11.95,0.5899999999999999,4.937238493723848,4.937238493723848
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,RMSE,35.6,1.04,35.92,-0.3200000000000003,-0.8908685968819607,0.8908685968819607
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,MSE,1268.0,75.1,1290.64,-22.6400000000001,-1.754168474555267,1.754168474555267
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,MAE,30.18,0.81,30.64,-0.46000000000000085,-1.5013054830287234,1.5013054830287234
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,MAPE,0.49,0.01,0.5,-0.010000000000000009,-2.0000000000000018,2.0000000000000018
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,A,71.69,0.78,71.8,-0.10999999999999943,-0.15320334261838361,-0.15320334261838361
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,B,28.06,0.74,27.96,0.09999999999999787,0.35765379113017837,
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,C,0.24,0.04,0.24,0.0,0.0,-0.0
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,D,0.0,0.0,0.0,0.0,,
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,E,0.0,0.0,0.0,0.0,,
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,A + B,99.76,0.04,99.76,0.0,0.0,0.0
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,RMSE,26.69,0.59,26.62,0.07000000000000028,0.26296018031555324,-0.26296018031555324
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,MSE,712.84,31.81,708.96,3.8799999999999955,0.5472805235838404,-0.5472805235838404
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,MAE,19.41,0.37,19.37,0.03999999999999915,0.20650490449147726,-0.20650490449147726
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,MAPE,0.16,0.0,0.16,0.0,0.0,-0.0
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,A,70.43,0.57,70.58,-0.14999999999999147,-0.21252479455935316,-0.21252479455935316
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,B,27.65,0.47,27.52,0.129999999999999,0.47238372093022896,
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,C,0.06,0.02,0.06,0.0,0.0,-0.0
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,D,1.82,0.08,1.8,0.020000000000000018,1.111111111111112,-1.111111111111112
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,E,0.04,0.02,0.03,0.010000000000000002,33.33333333333334,-33.33333333333334
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,A + B,98.08,0.11,98.1,-0.01999999999999602,-0.020387359836897066,-0.020387359836897066
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,RMSE,43.09,0.42,42.95,0.14000000000000057,0.3259604190919687,-0.3259604190919687
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,MSE,1856.58,36.49,1844.89,11.689999999999827,0.6336421141639786,-0.6336421141639786
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,MAE,33.89,0.46,33.73,0.1600000000000037,0.47435517343612127,-0.47435517343612127
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,MAPE,0.16,0.0,0.16,0.0,0.0,-0.0
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,A,61.54,1.02,61.68,-0.14000000000000057,-0.2269779507133602,-0.2269779507133602
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,B,30.82,1.06,30.69,0.129999999999999,0.42359074617138803,
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,C,0.03,0.02,0.03,0.0,0.0,-0.0
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,D,7.61,0.4,7.6,0.010000000000000675,0.13157894736842993,-0.13157894736842993
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,E,0.0,0.0,0.0,0.0,,
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,A + B,92.36,0.38,92.37,-0.010000000000005116,-0.010826025765946861,-0.010826025765946861
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,RMSE,66.39,1.5,66.33,0.060000000000002274,0.09045680687472075,-0.09045680687472075
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,MSE,4410.06,199.31,4400.96,9.100000000000364,0.20677306769432952,-0.20677306769432952
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,MAE,56.01,1.47,55.9,0.10999999999999943,0.19677996422182367,-0.19677996422182367
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,MAPE,0.18,0.0,0.18,0.0,0.0,-0.0
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,A,67.49,0.67,67.59,-0.10000000000000853,-0.14795088030775044,-0.14795088030775044
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,B,26.96,0.46,26.84,0.120000000000001,0.4470938897168443,
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,C,0.16,0.03,0.16,0.0,0.0,-0.0
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,D,5.36,0.31,5.38,-0.019999999999999574,-0.3717472118959029,0.3717472118959029
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,E,0.03,0.01,0.03,0.0,0.0,-0.0
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,A + B,94.45,0.33,94.43,0.01999999999999602,0.021179709837971003,0.021179709837971003
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,RMSE,37.87,0.93,37.8,0.07000000000000028,0.18518518518518595,-0.18518518518518595
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,MSE,1434.78,70.93,1429.28,5.5,0.3848091346692041,-0.3848091346692041
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,MAE,27.57,0.69,27.51,0.05999999999999872,0.2181025081788394,-0.2181025081788394
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,MAPE,0.18,0.0,0.18,0.0,0.0,-0.0
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,A,18.16,5.42,19.98,-1.8200000000000003,-9.109109109109111,-9.109109109109111
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,B,0.0,0.0,0.0,0.0,,
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,C,0.0,0.0,0.0,0.0,,
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,D,81.5,5.45,79.69,1.8100000000000023,2.2713012925084732,-2.2713012925084732
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,E,0.34,0.04,0.34,0.0,0.0,-0.0
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,A + B,18.16,5.42,19.98,-1.8200000000000003,-9.109109109109111,-9.109109109109111
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,RMSE,39.81,0.77,39.38,0.4299999999999997,1.091924834941594,-1.091924834941594
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,MSE,1585.61,61.06,1552.07,33.539999999999964,2.160985007119522,-2.160985007119522
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,MAE,35.67,0.5,35.1,0.5700000000000003,1.6239316239316248,-1.6239316239316248
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,MAPE,0.75,0.01,0.73,0.020000000000000018,2.739726027397263,-2.739726027397263
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_1,A,11.64,3.14,11.95,-0.3099999999999987,-2.5941422594142156,-2.5941422594142156
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_1,B,0.0,0.0,0.0,0.0,,
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_1,C,0.0,0.0,0.0,0.0,,
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_1,D,87.84,3.14,87.54,0.29999999999999716,0.3427004797806684,-0.3427004797806684
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_1,E,0.51,0.05,0.52,-0.010000000000000009,-1.9230769230769247,1.9230769230769247
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_1,A + B,11.64,3.14,11.95,-0.3099999999999987,-2.5941422594142156,-2.5941422594142156
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_1,RMSE,35.96,0.62,35.92,0.03999999999999915,0.11135857461024262,-0.11135857461024262
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_1,MSE,1293.79,44.52,1290.64,3.1499999999998636,0.24406496001982453,-0.24406496001982453
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_1,MAE,30.77,0.44,30.64,0.129999999999999,0.4242819843342004,-0.4242819843342004
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_1,MAPE,0.5,0.01,0.5,0.0,0.0,-0.0
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TIR,A,71.93,0.74,71.8,0.13000000000000966,0.18105849582174047,0.18105849582174047
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TIR,B,27.85,0.71,27.96,-0.10999999999999943,-0.3934191702432025,
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TIR,C,0.23,0.04,0.24,-0.009999999999999981,-4.166666666666659,4.166666666666659
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TIR,D,0.0,0.0,0.0,0.0,,
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TIR,E,0.0,0.0,0.0,0.0,,
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TIR,A + B,99.77,0.04,99.76,0.009999999999990905,0.010024057738563458,0.010024057738563458
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TIR,RMSE,26.49,0.56,26.62,-0.13000000000000256,-0.4883546205860351,0.4883546205860351
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TIR,MSE,702.22,29.45,708.96,-6.740000000000009,-0.9506883322049211,0.9506883322049211
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TIR,MAE,19.3,0.38,19.37,-0.07000000000000028,-0.36138358286009437,0.36138358286009437
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TIR,MAPE,0.16,0.0,0.16,0.0,0.0,-0.0
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_1,A,70.2,1.03,70.58,-0.37999999999999545,-0.5383961462170522,-0.5383961462170522
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_1,B,27.87,0.95,27.52,0.3500000000000014,1.2718023255814006,
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_1,C,0.06,0.03,0.06,0.0,0.0,-0.0
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_1,D,1.84,0.09,1.8,0.040000000000000036,2.222222222222224,-2.222222222222224
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_1,E,0.03,0.02,0.03,0.0,0.0,-0.0
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_1,A + B,98.07,0.1,98.1,-0.030000000000001137,-0.03058103975535284,-0.03058103975535284
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_1,RMSE,43.19,0.82,42.95,0.23999999999999488,0.5587892898719322,-0.5587892898719322
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_1,MSE,1865.5,70.57,1844.89,20.6099999999999,1.1171397752711487,-1.1171397752711487
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_1,MAE,34.01,0.79,33.73,0.28000000000000114,0.8301215535131964,-0.8301215535131964
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_1,MAPE,0.16,0.0,0.16,0.0,0.0,-0.0
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_2,A,60.9,1.46,61.68,-0.7800000000000011,-1.264591439688718,-1.264591439688718
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_2,B,31.29,0.91,30.69,0.5999999999999979,1.9550342130987224,
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_2,C,0.03,0.02,0.03,0.0,0.0,-0.0
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_2,D,7.78,0.7,7.6,0.1800000000000006,2.368421052631587,-2.368421052631587
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_2,E,0.0,0.0,0.0,0.0,,
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_2,A + B,92.19,0.68,92.37,-0.18000000000000682,-0.1948684637869512,-0.1948684637869512
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_2,RMSE,66.94,1.17,66.33,0.6099999999999994,0.9196442032262919,-0.9196442032262919
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_2,MSE,4482.42,157.49,4400.96,81.46000000000004,1.8509597905911446,-1.8509597905911446
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_2,MAE,56.53,1.04,55.9,0.6300000000000026,1.1270125223613643,-1.1270125223613643
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TAR_2,MAPE,0.19,0.0,0.18,0.010000000000000009,5.555555555555561,-5.555555555555561
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,ENTIRE,A,67.47,0.77,67.59,-0.12000000000000455,-0.17754105636929213,-0.17754105636929213
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,ENTIRE,B,26.92,0.6,26.84,0.08000000000000185,0.29806259314456723,
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,ENTIRE,C,0.15,0.03,0.16,-0.010000000000000009,-6.250000000000005,6.250000000000005
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,ENTIRE,D,5.42,0.18,5.38,0.040000000000000036,0.7434944237918222,-0.7434944237918222
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,ENTIRE,E,0.03,0.01,0.03,0.0,0.0,-0.0
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,ENTIRE,A + B,94.39,0.2,94.43,-0.04000000000000625,-0.04235941967595706,-0.04235941967595706
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,ENTIRE,RMSE,37.93,0.91,37.8,0.13000000000000256,0.34391534391535067,-0.34391534391535067
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,ENTIRE,MSE,1439.24,69.71,1429.28,9.960000000000036,0.6968543602373248,-0.6968543602373248
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,ENTIRE,MAE,27.61,0.71,27.51,0.09999999999999787,0.3635041802980657,-0.3635041802980657
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,False,oversampling,guided,ENTIRE,MAPE,0.18,0.0,0.18,0.0,0.0,-0.0
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,False,oversampling,random,TBR_2,A,15.42,7.84,19.98,-4.5600000000000005,-22.822822822822825,-22.822822822822825
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,False,oversampling,random,TBR_2,B,0.0,0.0,0.0,0.0,,
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,False,oversampling,random,TBR_2,C,0.0,0.0,0.0,0.0,,
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,False,oversampling,random,TBR_2,D,84.24,7.9,79.69,4.549999999999997,5.709624796084825,-5.709624796084825
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,False,oversampling,random,TBR_2,E,0.34,0.07,0.34,0.0,0.0,-0.0
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,False,oversampling,random,TBR_2,A + B,15.42,7.84,19.98,-4.5600000000000005,-22.822822822822825,-22.822822822822825
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,False,oversampling,random,TBR_2,RMSE,39.66,0.72,39.38,0.27999999999999403,0.7110208227526511,-0.7110208227526511
